feature,overall_corr,male_corr,female_corr,abs_overall_corr,abs_male_corr,abs_female_corr,corr_gap,abs_corr_gap
cg18695259,-0.040710006488175424,-0.002960452615456259,-0.05558789448863506,0.040710006488175424,0.002960452615456259,0.05558789448863506,0.052627441873178804,0.052627441873178804
cg26940676,-0.10289155593021353,-0.09009332943119312,-0.11656946300501658,0.10289155593021353,0.09009332943119312,0.11656946300501658,0.02647613357382346,0.02647613357382346
cg11988928,-0.160149263833725,-0.044884574477145715,-0.20887199277137927,0.160149263833725,0.044884574477145715,0.20887199277137927,0.16398741829423355,0.16398741829423355
cg07688490,0.287868795001804,0.19899996299190423,0.3308782340332821,0.287868795001804,0.19899996299190423,0.3308782340332821,-0.13187827104137786,0.13187827104137786
ch.22.528917R,-0.04888107945232151,-0.05184811424387723,-0.05034412229165965,0.04888107945232151,0.05184811424387723,0.05034412229165965,-0.0015039919522175788,0.0015039919522175788
cg24337993,0.004093319581268011,0.05286816595656202,-0.0036174086025250996,0.004093319581268011,0.05286816595656202,0.0036174086025250996,0.05648557455908712,0.05648557455908712
cg01638284,-0.07907216618363647,-0.06491336473515484,-0.08644029403000589,0.07907216618363647,0.06491336473515484,0.08644029403000589,0.021526929294851047,0.021526929294851047
cg09477453,0.283042314128713,0.23159713965565157,0.32517905944764774,0.283042314128713,0.23159713965565157,0.32517905944764774,-0.09358191979199618,0.09358191979199618
cg07360304,-0.05701702760101384,-0.13898058058712562,-0.03966951924694464,0.05701702760101384,0.13898058058712562,0.03966951924694464,-0.09931106134018097,0.09931106134018097
cg10551778,-0.11981966084478524,-0.059080072997300226,-0.14951600311545457,0.11981966084478524,0.059080072997300226,0.14951600311545457,0.09043593011815435,0.09043593011815435
cg26262482,0.10579788023784059,0.02481361855155717,0.13892318610010246,0.10579788023784059,0.02481361855155717,0.13892318610010246,-0.11410956754854529,0.11410956754854529
cg09160450,-0.14791926734016936,-0.13098549984951036,-0.14751914845105396,0.14791926734016936,0.13098549984951036,0.14751914845105396,0.016533648601543605,0.016533648601543605
cg22869726,0.24981300782482282,0.17039791977034266,0.28417599457875103,0.24981300782482282,0.17039791977034266,0.28417599457875103,-0.11377807480840837,0.11377807480840837
cg00055510,-0.09715787581311525,-0.07621147124102591,-0.10580554650559972,0.09715787581311525,0.07621147124102591,0.10580554650559972,0.029594075264573805,0.029594075264573805
cg25186492,-0.07600097692823651,-0.043011211073938106,-0.09569298037034428,0.07600097692823651,0.043011211073938106,0.09569298037034428,0.052681769296406174,0.052681769296406174
cg24530234,0.061642267302562906,0.1373088526455346,0.033748124637274904,0.061642267302562906,0.1373088526455346,0.033748124637274904,0.1035607280082597,0.1035607280082597
cg13485366,-0.2139171091742192,-0.11837438851331236,-0.21348729827094765,0.2139171091742192,0.11837438851331236,0.21348729827094765,0.09511290975763528,0.09511290975763528
cg18190847,-0.03529363904871861,-0.09750303703320817,-0.020013184315205004,0.03529363904871861,0.09750303703320817,0.020013184315205004,-0.07748985271800317,0.07748985271800317
cg10664768,-0.18339041006757165,-0.08879434701440515,-0.21884708430910196,0.18339041006757165,0.08879434701440515,0.21884708430910196,0.1300527372946968,0.1300527372946968
cg21791696,-0.07262666963135986,-0.0642914195029686,-0.07497435871027366,0.07262666963135986,0.0642914195029686,0.07497435871027366,0.010682939207305064,0.010682939207305064
cg03595286,0.23157754333369976,0.20837406131765157,0.24877457507266382,0.23157754333369976,0.20837406131765157,0.24877457507266382,-0.040400513755012246,0.040400513755012246
cg05393688,-0.058320675511027764,-0.05558975403000385,-0.04931849423977323,0.058320675511027764,0.05558975403000385,0.04931849423977323,-0.006271259790230618,0.006271259790230618
cg13692902,-0.03018144151819802,-0.054924671789458895,-0.012088207403303259,0.03018144151819802,0.054924671789458895,0.012088207403303259,-0.04283646438615564,0.04283646438615564
cg18823007,0.2693430587913998,0.22497329597816326,0.34596533090712206,0.2693430587913998,0.22497329597816326,0.34596533090712206,-0.1209920349289588,0.1209920349289588
cg24599942,-0.1200035315706216,-0.06769404061640288,-0.12727871871469726,0.1200035315706216,0.06769404061640288,0.12727871871469726,0.059584678098294375,0.059584678098294375
cg12871000,-0.0357876970195004,-0.06588265379250616,-0.014342426927311407,0.0357876970195004,0.06588265379250616,0.014342426927311407,-0.05154022686519475,0.05154022686519475
cg11942541,-0.0063970575451236305,0.024013588303244633,-0.023935076193087358,0.0063970575451236305,0.024013588303244633,0.023935076193087358,0.04794866449633199,0.04794866449633199
cg24731635,0.1815055756222052,0.10599856478739852,0.19559639348753016,0.1815055756222052,0.10599856478739852,0.19559639348753016,-0.08959782870013164,0.08959782870013164
cg10648542,-0.1803509410483419,-0.18519420048606372,-0.18765492814657814,0.1803509410483419,0.18519420048606372,0.18765492814657814,0.002460727660514417,0.002460727660514417
cg10208370,0.16872705748794437,0.20756964116541615,0.1662055453116318,0.16872705748794437,0.20756964116541615,0.1662055453116318,0.04136409585378434,0.04136409585378434
cg05813449,-0.04078077275261208,-0.11789639147016624,-0.01690955819525461,0.04078077275261208,0.11789639147016624,0.01690955819525461,-0.10098683327491163,0.10098683327491163
cg13636887,-0.027782729998033367,-0.032110952108022,-0.04110812408433041,0.027782729998033367,0.032110952108022,0.04110812408433041,0.008997171976308407,0.008997171976308407
cg08029231,0.1256277211095732,0.10246339578503089,0.1264954912606896,0.1256277211095732,0.10246339578503089,0.1264954912606896,-0.02403209547565871,0.02403209547565871
cg08869376,-0.04996878617657887,-0.11887077960808284,-0.017503454702124114,0.04996878617657887,0.11887077960808284,0.017503454702124114,-0.10136732490595873,0.10136732490595873
cg05516285,-0.11294908945609597,-0.05717259012987666,-0.11721306730589223,0.11294908945609597,0.05717259012987666,0.11721306730589223,0.06004047717601557,0.06004047717601557
cg05095590,0.1505959806978508,0.048196022845297656,0.17413594831979398,0.1505959806978508,0.048196022845297656,0.17413594831979398,-0.12593992547449634,0.12593992547449634
cg05917284,-0.02834200530754834,-0.07006543608071333,-0.011125020964603664,0.02834200530754834,0.07006543608071333,0.011125020964603664,-0.05894041511610967,0.05894041511610967
cg06459070,-0.05599626659444633,-0.08528653198613666,-0.0359300685335635,0.05599626659444633,0.08528653198613666,0.0359300685335635,-0.049356463452573156,0.049356463452573156
cg17052170,-0.24692392460935667,-0.2231677971212098,-0.23025705637932564,0.24692392460935667,0.2231677971212098,0.23025705637932564,0.007089259258115849,0.007089259258115849
cg04843252,0.07929466268275154,0.10520760092108507,0.07436638610938905,0.07929466268275154,0.10520760092108507,0.07436638610938905,0.03084121481169602,0.03084121481169602
cg12503742,-0.17203449186414876,-0.14221747781344063,-0.1785281315557639,0.17203449186414876,0.14221747781344063,0.1785281315557639,0.036310653742323284,0.036310653742323284
cg00361380,-0.07239557734240769,-0.00747048904916538,-0.09763100172603265,0.07239557734240769,0.00747048904916538,0.09763100172603265,0.09016051267686727,0.09016051267686727
cg19148440,0.0760045886177625,0.055726274986210106,0.08972641979823717,0.0760045886177625,0.055726274986210106,0.08972641979823717,-0.03400014481202707,0.03400014481202707
cg00491064,-0.16982294048258106,-0.1345940324068322,-0.18505627814038655,0.16982294048258106,0.1345940324068322,0.18505627814038655,0.050462245733554345,0.050462245733554345
cg13956692,-0.015306651537780512,-0.02389223234115104,0.004046726084177379,0.015306651537780512,0.02389223234115104,0.004046726084177379,-0.027938958425328418,0.027938958425328418
cg24581845,-0.10391104998293828,-0.07891315971074903,-0.11049591460491816,0.10391104998293828,0.07891315971074903,0.11049591460491816,0.03158275489416913,0.03158275489416913
cg06563640,-0.2432366317600788,-0.2286285437097756,-0.24324576311853055,0.2432366317600788,0.2286285437097756,0.24324576311853055,0.014617219408754961,0.014617219408754961
cg18721838,-0.1635971882528416,-0.1671823340267537,-0.15903912337645845,0.1635971882528416,0.1671823340267537,0.15903912337645845,-0.008143210650295246,0.008143210650295246
cg14187965,-0.02278823049136426,0.06758786757525621,-0.04602017572789417,0.02278823049136426,0.06758786757525621,0.04602017572789417,0.11360804330315039,0.11360804330315039
cg00475161,0.040902233353168185,-0.04272281378370457,0.06918966988806355,0.040902233353168185,0.04272281378370457,0.06918966988806355,-0.11191248367176812,0.11191248367176812
cg14014799,0.20632044752529563,0.1337141238617822,0.23049066555935074,0.20632044752529563,0.1337141238617822,0.23049066555935074,-0.09677654169756855,0.09677654169756855
cg26898087,0.11659029973348946,0.1352126937470324,0.11822430836774243,0.11659029973348946,0.1352126937470324,0.11822430836774243,0.01698838537928997,0.01698838537928997
cg23321038,-0.18378960323351934,-0.16593951301558332,-0.1957917575101638,0.18378960323351934,0.16593951301558332,0.1957917575101638,0.029852244494580488,0.029852244494580488
cg08887694,0.12886451054536327,0.010648832240102627,0.17452887841411882,0.12886451054536327,0.010648832240102627,0.17452887841411882,-0.1638800461740162,0.1638800461740162
cg15034962,-0.09492094166756715,-0.11697153247674129,-0.08115014000467435,0.09492094166756715,0.11697153247674129,0.08115014000467435,-0.035821392472066935,0.035821392472066935
cg22036813,-0.07361016271409626,-0.025981811293786624,-0.07091591105517599,0.07361016271409626,0.025981811293786624,0.07091591105517599,0.04493409976138936,0.04493409976138936
cg08100284,-0.12625659998415245,-0.11162353861284866,-0.1283643903574767,0.12625659998415245,0.11162353861284866,0.1283643903574767,0.016740851744628055,0.016740851744628055
cg06151243,0.28188974633041947,0.21553839674508044,0.3175183364933197,0.28188974633041947,0.21553839674508044,0.3175183364933197,-0.10197993974823924,0.10197993974823924
cg01085125,0.14410241958351275,0.17824013364171185,0.1337360322700077,0.14410241958351275,0.17824013364171185,0.1337360322700077,0.04450410137170416,0.04450410137170416
cg18199472,-0.10958743972565956,-0.05537196943381887,-0.1277277568976714,0.10958743972565956,0.05537196943381887,0.1277277568976714,0.07235578746385254,0.07235578746385254
cg14519115,0.2674324095874653,0.22725867270815278,0.2794167339127616,0.2674324095874653,0.22725867270815278,0.2794167339127616,-0.052158061204608835,0.052158061204608835
cg10232654,0.13130631513742455,0.06907248073328583,0.1485144685466104,0.13130631513742455,0.06907248073328583,0.1485144685466104,-0.07944198781332458,0.07944198781332458
cg12101615,-0.13870953559751256,-0.1262532525982413,-0.15205565911971183,0.13870953559751256,0.1262532525982413,0.15205565911971183,0.025802406521470533,0.025802406521470533
cg09327253,-0.204253746855303,-0.2057403731181095,-0.20504074702944033,0.204253746855303,0.2057403731181095,0.20504074702944033,-0.0006996260886691641,0.0006996260886691641
cg21117668,0.37012451788580125,0.3509585800106442,0.3860575323010494,0.37012451788580125,0.3509585800106442,0.3860575323010494,-0.03509895229040516,0.03509895229040516
cg11724472,-0.03943695920491361,0.06385894346873436,-0.06786480343311023,0.03943695920491361,0.06385894346873436,0.06786480343311023,0.13172374690184457,0.13172374690184457
cg00232874,0.1290061476972683,0.10397083437529854,0.13368254498478419,0.1290061476972683,0.10397083437529854,0.13368254498478419,-0.029711710609485645,0.029711710609485645
cg17321814,0.15389050227063325,0.20794728762453699,0.1348604964809738,0.15389050227063325,0.20794728762453699,0.1348604964809738,0.07308679114356317,0.07308679114356317
cg20162923,-0.06458896521727436,-0.0013185585707135728,-0.08220384324256409,0.06458896521727436,0.0013185585707135728,0.08220384324256409,0.08088528467185052,0.08088528467185052
cg13851843,0.25893018732547135,0.13715180878225172,0.313755795925979,0.25893018732547135,0.13715180878225172,0.313755795925979,-0.1766039871437273,0.1766039871437273
cg26104196,0.06847801157499496,-0.08327205231224881,0.14064098272364603,0.06847801157499496,0.08327205231224881,0.14064098272364603,-0.22391303503589483,0.22391303503589483
cg05765482,0.08287966589787307,0.03896891446252676,0.10616506549371332,0.08287966589787307,0.03896891446252676,0.10616506549371332,-0.06719615103118656,0.06719615103118656
cg19729649,0.20682144755721216,0.12402143722296312,0.2551088080153313,0.20682144755721216,0.12402143722296312,0.2551088080153313,-0.1310873707923682,0.1310873707923682
cg05001964,0.32038632229260894,0.30259896112638957,0.3419417175880985,0.32038632229260894,0.30259896112638957,0.3419417175880985,-0.03934275646170893,0.03934275646170893
cg05812266,0.09648222288260973,0.09176534049032112,0.07901146716234343,0.09648222288260973,0.09176534049032112,0.07901146716234343,0.012753873327977686,0.012753873327977686
cg00599163,-0.14656079867272773,-0.16284392498800349,-0.16528256857660695,0.14656079867272773,0.16284392498800349,0.16528256857660695,0.002438643588603462,0.002438643588603462
cg05892674,0.29475548923793543,0.3086113270394876,0.295369142779609,0.29475548923793543,0.3086113270394876,0.295369142779609,0.013242184259878609,0.013242184259878609
cg11833968,0.22179213336958686,0.11488278440001842,0.2582972304608255,0.22179213336958686,0.11488278440001842,0.2582972304608255,-0.14341444606080705,0.14341444606080705
cg01940855,0.06419044141142095,0.11710402171535671,0.050410004105841275,0.06419044141142095,0.11710402171535671,0.050410004105841275,0.06669401760951543,0.06669401760951543
cg14115884,-0.024988957486143715,-0.1026743470317013,0.0005794331092351654,0.024988957486143715,0.1026743470317013,0.0005794331092351654,-0.10325378014093646,0.10325378014093646
cg10656204,-0.08931914575137638,-0.0628007984137965,-0.10669550139909975,0.08931914575137638,0.0628007984137965,0.10669550139909975,0.04389470298530325,0.04389470298530325
cg16187635,-0.16083965033962877,-0.17605858170383745,-0.14595841569355036,0.16083965033962877,0.17605858170383745,0.14595841569355036,-0.03010016601028709,0.03010016601028709
cg03759824,0.2870415305466214,0.2384561224548047,0.31905005587637536,0.2870415305466214,0.2384561224548047,0.31905005587637536,-0.08059393342157067,0.08059393342157067
cg25570929,-0.0981488774049215,-0.1256985242091003,-0.09182145776787126,0.0981488774049215,0.1256985242091003,0.09182145776787126,-0.03387706644122904,0.03387706644122904
cg02569509,-0.10075705584441257,-0.1083382578185806,-0.09915736044270497,0.10075705584441257,0.1083382578185806,0.09915736044270497,-0.00918089737587563,0.00918089737587563
cg10619129,0.16975664629033482,0.21055503157682462,0.16487124509626794,0.16975664629033482,0.21055503157682462,0.16487124509626794,0.04568378648055668,0.04568378648055668
cg22317989,-0.2114312510841971,-0.24995253357300307,-0.19771267341835894,0.2114312510841971,0.24995253357300307,0.19771267341835894,-0.05223986015464413,0.05223986015464413
cg06001786,-0.1720217023712552,-0.17951554767698502,-0.1736026810524609,0.1720217023712552,0.17951554767698502,0.1736026810524609,-0.005912866624524116,0.005912866624524116
cg05995496,-0.11021965104541459,-0.16107505969755023,-0.08765981127054885,0.11021965104541459,0.16107505969755023,0.08765981127054885,-0.07341524842700138,0.07341524842700138
cg08699381,0.04460685718691212,0.0048089723763499155,0.05569719784026198,0.04460685718691212,0.0048089723763499155,0.05569719784026198,-0.050888225463912064,0.050888225463912064
cg12989498,-0.1635487582364577,-0.14874297215717966,-0.17308070011189441,0.1635487582364577,0.14874297215717966,0.17308070011189441,0.024337727954714755,0.024337727954714755
cg02003117,0.055118593036863825,-0.012044836462110301,0.09372052991132744,0.055118593036863825,0.012044836462110301,0.09372052991132744,-0.10576536637343774,0.10576536637343774
cg03167275,0.11051471834613918,0.06768912623360068,0.14209475446399594,0.11051471834613918,0.06768912623360068,0.14209475446399594,-0.07440562823039526,0.07440562823039526
cg09542210,0.16327970784668083,0.057705744722043574,0.1972036256618315,0.16327970784668083,0.057705744722043574,0.1972036256618315,-0.13949788093978793,0.13949788093978793
cg11248812,-0.08981802927118993,-0.04869233202070555,-0.10467674689846636,0.08981802927118993,0.04869233202070555,0.10467674689846636,0.055984414877760805,0.055984414877760805
cg07474755,-0.025890242647133063,-0.07674638914353396,4.4244948859447704e-05,0.025890242647133063,0.07674638914353396,4.4244948859447704e-05,-0.07679063409239341,0.07679063409239341
cg17884843,0.2173144913847265,0.19699639616638026,0.24608104644403436,0.2173144913847265,0.19699639616638026,0.24608104644403436,-0.0490846502776541,0.0490846502776541
cg05160563,-0.049614642641968715,-0.029524996997466198,-0.0632682916853208,0.049614642641968715,0.029524996997466198,0.0632682916853208,0.03374329468785461,0.03374329468785461
cg07948194,-0.07674205240989186,-0.045579400073266794,-0.09214199489457978,0.07674205240989186,0.045579400073266794,0.09214199489457978,0.04656259482131298,0.04656259482131298
cg07741915,0.10522718098707408,0.12963448869143415,0.12094467021632797,0.10522718098707408,0.12963448869143415,0.12094467021632797,0.008689818475106179,0.008689818475106179
cg25005135,-0.13362958400572425,-0.11109313588071196,-0.12831103329344484,0.13362958400572425,0.11109313588071196,0.12831103329344484,0.017217897412732885,0.017217897412732885
cg00488788,0.11627858940616642,0.1292431178517975,0.094047516777584,0.11627858940616642,0.1292431178517975,0.094047516777584,0.03519560107421352,0.03519560107421352
cg26337695,0.08479751867338718,0.09440944324881102,0.0802657435463844,0.08479751867338718,0.09440944324881102,0.0802657435463844,0.014143699702426626,0.014143699702426626
cg16747427,-0.02140174905903166,0.02593655659093517,-0.017562132926974613,0.02140174905903166,0.02593655659093517,0.017562132926974613,0.04349868951790978,0.04349868951790978
cg22595920,0.1100180621645656,0.02439143343136482,0.13576046370610165,0.1100180621645656,0.02439143343136482,0.13576046370610165,-0.11136903027473682,0.11136903027473682
cg12446199,0.1335644197367405,0.08312315160031393,0.1547048745732909,0.1335644197367405,0.08312315160031393,0.1547048745732909,-0.07158172297297698,0.07158172297297698
cg00478421,-0.14510123593930682,-0.13391170572835687,-0.14902952564500524,0.14510123593930682,0.13391170572835687,0.14902952564500524,0.015117819916648373,0.015117819916648373
cg16478977,0.05000794564443862,0.03176047528471923,0.0613752845500137,0.05000794564443862,0.03176047528471923,0.0613752845500137,-0.029614809265294473,0.029614809265294473
cg16774013,0.06974199307723737,-0.026520760737034566,0.09947171581768553,0.06974199307723737,0.026520760737034566,0.09947171581768553,-0.1259924765547201,0.1259924765547201
cg17861791,-0.08252724079314411,-0.06865922393883288,-0.08677505362173972,0.08252724079314411,0.06865922393883288,0.08677505362173972,0.018115829682906842,0.018115829682906842
cg26076054,0.13395422061256335,0.11791944761781566,0.10950879662895985,0.13395422061256335,0.11791944761781566,0.10950879662895985,0.008410650988855808,0.008410650988855808
cg21464289,-0.16044496164994512,-0.10507208133979919,-0.18113442795202925,0.16044496164994512,0.10507208133979919,0.18113442795202925,0.07606234661223006,0.07606234661223006
cg10340210,0.13664482829031174,0.15819440517501002,0.11049125551104509,0.13664482829031174,0.15819440517501002,0.11049125551104509,0.047703149663964925,0.047703149663964925
cg15997770,-0.0859693698958055,-0.09148254976250848,-0.07759600189264872,0.0859693698958055,0.09148254976250848,0.07759600189264872,-0.013886547869859767,0.013886547869859767
cg12392104,0.10900348566308818,0.046362633445452696,0.1370223889849401,0.10900348566308818,0.046362633445452696,0.1370223889849401,-0.09065975553948741,0.09065975553948741
cg07126263,0.31049715199848354,0.2362324671954213,0.3315711193483949,0.31049715199848354,0.2362324671954213,0.3315711193483949,-0.0953386521529736,0.0953386521529736
cg09205611,-0.27733015276656536,-0.2297623544300478,-0.29510868321649136,0.27733015276656536,0.2297623544300478,0.29510868321649136,0.06534632878644356,0.06534632878644356
cg11991449,-0.05268400349691326,-0.06029852772429551,-0.05284515758697792,0.05268400349691326,0.06029852772429551,0.05284515758697792,-0.007453370137317589,0.007453370137317589
cg00046991,-0.16540937136907766,-0.07997334974153035,-0.20515544521225626,0.16540937136907766,0.07997334974153035,0.20515544521225626,0.1251820954707259,0.1251820954707259
cg03096954,-0.2200300765240487,-0.19862230736792041,-0.2375562729208258,0.2200300765240487,0.19862230736792041,0.2375562729208258,0.038933965552905375,0.038933965552905375
cg26459430,0.09823159753727133,-0.05028573792442724,0.15953944679053403,0.09823159753727133,0.05028573792442724,0.15953944679053403,-0.20982518471496125,0.20982518471496125
cg01254234,0.021561473914667513,-0.011508716287060293,0.024665465766590247,0.021561473914667513,0.011508716287060293,0.024665465766590247,-0.03617418205365054,0.03617418205365054
cg11906021,-0.14224028228960411,-0.12332433633207546,-0.14712004743786408,0.14224028228960411,0.12332433633207546,0.14712004743786408,0.023795711105788625,0.023795711105788625
cg01196858,-0.0046887606801302335,-0.047886230231977286,0.016476934426033377,0.0046887606801302335,0.047886230231977286,0.016476934426033377,-0.06436316465801066,0.06436316465801066
cg20856239,0.10285861025502294,0.02640530227319439,0.12854756414188373,0.10285861025502294,0.02640530227319439,0.12854756414188373,-0.10214226186868934,0.10214226186868934
cg19981982,-0.1322326162366167,-0.13617579020385634,-0.14422503145520701,0.1322326162366167,0.13617579020385634,0.14422503145520701,0.008049241251350675,0.008049241251350675
cg25903122,-0.12982561648121388,-0.06359852145793704,-0.14174743961268474,0.12982561648121388,0.06359852145793704,0.14174743961268474,0.0781489181547477,0.0781489181547477
cg07428323,0.13611973946242348,0.036258650402158324,0.16458224296655746,0.13611973946242348,0.036258650402158324,0.16458224296655746,-0.12832359256439912,0.12832359256439912
cg12683533,-0.1304576094419881,-0.06333681493122545,-0.15236408970482346,0.1304576094419881,0.06333681493122545,0.15236408970482346,0.08902727477359801,0.08902727477359801
cg25021530,-0.11109585157102059,-0.16341930033892121,-0.09705670702777904,0.11109585157102059,0.16341930033892121,0.09705670702777904,-0.06636259331114218,0.06636259331114218
cg21724654,0.10102179353812929,0.10836968510490774,0.09518663427567949,0.10102179353812929,0.10836968510490774,0.09518663427567949,0.013183050829228257,0.013183050829228257
cg06867285,-0.18349619288387115,-0.20359834530940968,-0.1711990927902371,0.18349619288387115,0.20359834530940968,0.1711990927902371,-0.03239925251917258,0.03239925251917258
cg06148480,0.05236935000879531,0.05824861064057621,0.05146733410169227,0.05236935000879531,0.05824861064057621,0.05146733410169227,0.00678127653888394,0.00678127653888394
cg20130789,-0.15785249630302545,-0.14454661226665458,-0.1747121720415436,0.15785249630302545,0.14454661226665458,0.1747121720415436,0.030165559774889023,0.030165559774889023
cg08833636,-0.0637160247489858,0.06965162604557935,-0.10926273546441645,0.0637160247489858,0.06965162604557935,0.10926273546441645,0.1789143615099958,0.1789143615099958
cg07361491,0.03427354989142325,0.013335799562383663,0.053235267074647236,0.03427354989142325,0.013335799562383663,0.053235267074647236,-0.03989946751226357,0.03989946751226357
cg23268892,0.020713741924820766,0.017671859247752116,0.035462792739854344,0.020713741924820766,0.017671859247752116,0.035462792739854344,-0.01779093349210223,0.01779093349210223
cg17389949,-0.11822356620406055,-0.11663475179713015,-0.1411540394801178,0.11822356620406055,0.11663475179713015,0.1411540394801178,0.02451928768298764,0.02451928768298764
cg00944884,-0.16593492278923036,-0.2414495692458367,-0.16581607428622913,0.16593492278923036,0.2414495692458367,0.16581607428622913,-0.07563349495960756,0.07563349495960756
cg18968279,-0.07529786271965516,0.021490529134293737,-0.10343053278941011,0.07529786271965516,0.021490529134293737,0.10343053278941011,0.12492106192370385,0.12492106192370385
cg14912034,-0.21634452478016994,-0.21357520022351306,-0.2161406811770648,0.21634452478016994,0.21357520022351306,0.2161406811770648,0.0025654809535517464,0.0025654809535517464
cg18664369,0.15475435612392735,0.05812153221076261,0.18637196355080157,0.15475435612392735,0.05812153221076261,0.18637196355080157,-0.12825043134003897,0.12825043134003897
cg19716702,-0.011533001612316655,0.03630019969977088,-0.024843275471121647,0.011533001612316655,0.03630019969977088,0.024843275471121647,0.061143475170892525,0.061143475170892525
cg22603628,-0.0053750107129509755,0.06324755354686494,-0.037231977807535774,0.0053750107129509755,0.06324755354686494,0.037231977807535774,0.10047953135440071,0.10047953135440071
cg03767970,0.21927278570909792,0.24797705987077556,0.23220642210162523,0.21927278570909792,0.24797705987077556,0.23220642210162523,0.01577063776915033,0.01577063776915033
cg17881513,-0.19514926773317282,-0.14680786101033705,-0.21804115055030268,0.19514926773317282,0.14680786101033705,0.21804115055030268,0.07123328953996563,0.07123328953996563
cg23973123,-0.11144337474046954,-0.0037163588359270094,-0.14236248698279988,0.11144337474046954,0.0037163588359270094,0.14236248698279988,0.13864612814687288,0.13864612814687288
cg12685846,0.32466271340637776,0.30081359041712563,0.33692409584522387,0.32466271340637776,0.30081359041712563,0.33692409584522387,-0.03611050542809824,0.03611050542809824
cg08846333,-0.05272354875983277,-0.03411238904822624,-0.05724967246906402,0.05272354875983277,0.03411238904822624,0.05724967246906402,0.023137283420837776,0.023137283420837776
cg05788641,-0.033745252145855796,-0.03429835156605034,-0.01138314750726264,0.033745252145855796,0.03429835156605034,0.01138314750726264,-0.022915204058787705,0.022915204058787705
cg05881135,0.15433020398924469,0.1819323674170144,0.1560121481992283,0.15433020398924469,0.1819323674170144,0.1560121481992283,0.025920219217786117,0.025920219217786117
cg25622855,0.044613053380747246,0.03890147456242286,0.03157786128156503,0.044613053380747246,0.03890147456242286,0.03157786128156503,0.00732361328085783,0.00732361328085783
cg10561472,-0.047252036492935495,-0.045103752114391854,-0.04689215502613935,0.047252036492935495,0.045103752114391854,0.04689215502613935,0.0017884029117474984,0.0017884029117474984
cg06100166,-0.1596611504222546,-0.15419824261515722,-0.17287484726656369,0.1596611504222546,0.15419824261515722,0.17287484726656369,0.01867660465140647,0.01867660465140647
cg13750802,-0.13926662039386606,-0.08030425112569775,-0.1749201617261476,0.13926662039386606,0.08030425112569775,0.1749201617261476,0.09461591060044985,0.09461591060044985
ch.2.101965435R,-0.23634615950681756,-0.2328760437414287,-0.22801938360450852,0.23634615950681756,0.2328760437414287,0.22801938360450852,-0.004856660136920182,0.004856660136920182
cg09896412,0.29996706389137645,0.2338266164174897,0.34253765395837993,0.29996706389137645,0.2338266164174897,0.34253765395837993,-0.10871103754089023,0.10871103754089023
cg21177599,0.04167206798599833,0.02087674222891159,0.07578790880632837,0.04167206798599833,0.02087674222891159,0.07578790880632837,-0.05491116657741678,0.05491116657741678
cg17644870,0.0045433308071070695,-0.023897909160224867,0.009943365866968756,0.0045433308071070695,0.023897909160224867,0.009943365866968756,-0.033841275027193626,0.033841275027193626
cg08073527,-0.05669033795162787,-0.11355673402937208,-0.037788836301738286,0.05669033795162787,0.11355673402937208,0.037788836301738286,-0.07576789772763379,0.07576789772763379
cg24790801,-0.12700674267068912,0.033511111490163094,-0.008352266682206962,0.12700674267068912,0.033511111490163094,0.008352266682206962,0.041863378172370055,0.041863378172370055
cg11235787,0.051485804241185776,-0.12944448830973942,0.11921834181597421,0.051485804241185776,0.12944448830973942,0.11921834181597421,-0.24866283012571364,0.24866283012571364
cg05753930,-0.14161651799899133,-0.13361761530768804,-0.13688905449104966,0.14161651799899133,0.13361761530768804,0.13688905449104966,0.0032714391833616185,0.0032714391833616185
cg13249593,0.17617120822620239,0.1452420002669888,0.1895881079701687,0.17617120822620239,0.1452420002669888,0.1895881079701687,-0.0443461077031799,0.0443461077031799
cg17220055,-0.016320363967153716,-0.060515259835355044,0.011821122371706912,0.016320363967153716,0.060515259835355044,0.011821122371706912,-0.07233638220706196,0.07233638220706196
cg12588014,0.039348590416607016,0.01593463804561617,0.07352841937795561,0.039348590416607016,0.01593463804561617,0.07352841937795561,-0.05759378133233944,0.05759378133233944
cg00420510,-0.08276340438346952,-0.052292991441690244,-0.10475126420034014,0.08276340438346952,0.052292991441690244,0.10475126420034014,0.0524582727586499,0.0524582727586499
cg01083040,-0.05864082165741576,-0.009602040395170264,-0.07884349317040198,0.05864082165741576,0.009602040395170264,0.07884349317040198,0.06924145277523172,0.06924145277523172
cg18983709,-0.12411314845066397,-0.024863751316755982,0.01173358528610211,0.12411314845066397,0.024863751316755982,0.01173358528610211,-0.03659733660285809,0.03659733660285809
cg03058346,-0.14690493674963392,-0.09871003944838122,-0.16700031950014468,0.14690493674963392,0.09871003944838122,0.16700031950014468,0.06829028005176346,0.06829028005176346
cg23402769,-0.08384874301457046,-0.03969498670853832,-0.08280768994081318,0.08384874301457046,0.03969498670853832,0.08280768994081318,0.04311270323227486,0.04311270323227486
cg18978324,0.13976714451649344,0.061404945558798246,0.1697907049873318,0.13976714451649344,0.061404945558798246,0.1697907049873318,-0.10838575942853354,0.10838575942853354
cg24986868,-0.22057542831408697,-0.2058344287743855,-0.23435788968366852,0.22057542831408697,0.2058344287743855,0.23435788968366852,0.028523460909283038,0.028523460909283038
